Ticker,Type,Rank,Value,TimeWindow
ATRO,price_percent_change,568,13.639808032331391,1m
TGTX,price_percent_change,569,13.636363636363635,1m
BDR,price_percent_change,570,13.63636363636363,1m
SBGI,price_percent_change,571,13.592233009708737,1m
GOLF,price_percent_change,572,13.582273286828062,1m
POWL,price_percent_change,573,13.573250212524792,1m
VIAV,price_percent_change,574,13.564356435643573,1m
RH,price_percent_change,575,13.553166763509584,1m
GLP,price_percent_change,576,13.498622589531697,1m
SPCB,price_percent_change,577,13.48314606741573,1m
AXDX,price_percent_change,578,13.480392156862747,1m
AE,price_percent_change,579,13.444528683345968,1m
DOC,price_percent_change,580,13.420195439739418,1m
SPSC,price_percent_change,581,13.405670283514187,1m
SPNS,price_percent_change,582,13.371537726838573,1m
RGR,price_percent_change,583,13.36405529953917,1m
ICL,price_percent_change,584,13.361169102296444,1m
KIN,price_percent_change,585,13.358778625954198,1m
VNCE,price_percent_change,586,13.350000000000009,1m
PERI,price_percent_change,587,13.333333333333325,1m
RWLK,price_percent_change,588,13.324624428478113,1m
FRD,price_percent_change,589,13.285272914521101,1m
DNB,price_percent_change,590,13.257124712233063,1m
DLNG,price_percent_change,591,13.239074550128539,1m
COLD,price_percent_change,592,13.229755178907732,1m
CCR,price_percent_change,593,13.207547169811317,1m
AAPL,price_percent_change,594,13.18462666247775,1m
CGNX,price_percent_change,595,13.184406482698213,1m
WOW,price_percent_change,596,13.173076923076914,1m
ENT,price_percent_change,597,13.168724279835384,1m
SENEA,price_percent_change,598,13.12384473197782,1m
FF,price_percent_change,599,13.104988830975428,1m
ILMN,price_percent_change,600,13.099784160717268,1m
QES,price_percent_change,601,13.09859154929577,1m
OPY,price_percent_change,602,13.095238095238102,1m
AZPN,price_percent_change,603,13.071104387291973,1m
GIL,price_percent_change,604,13.065326633165824,1m
CROX,price_percent_change,605,13.05309734513276,1m
CSII,price_percent_change,606,13.038348082595878,1m
ERII,price_percent_change,607,13.038130381303798,1m
BGSF,price_percent_change,608,13.020408163265312,1m
NYLD,price_percent_change,609,13.019390581717438,1m
ASND,price_percent_change,610,13.01693880665344,1m
KOS,price_percent_change,611,12.99212598425196,1m
BFS,price_percent_change,612,12.930374904361127,1m
PODD,price_percent_change,613,12.929171668667463,1m
APY,price_percent_change,614,12.908202622782195,1m
DLA,price_percent_change,615,12.901271956390058,1m
GLG,price_percent_change,616,12.876493113105116,1m
CEQP,price_percent_change,617,12.85310734463278,1m
QADB,price_percent_change,618,12.85024999999999,1m
NCI,price_percent_change,619,12.830188679245294,1m
AAON,price_percent_change,620,12.82401091405185,1m
SYNC,price_percent_change,621,12.820512820512834,1m
ARDX,price_percent_change,622,12.820512820512834,1m
CNXN,price_percent_change,623,12.810650887573981,1m
TISI,price_percent_change,624,12.751677852348983,1m
STKS,price_percent_change,625,12.734082397003741,1m
DIN,price_percent_change,626,12.728032307478069,1m
PCRX,price_percent_change,627,12.682926829268299,1m
LGND,price_percent_change,628,12.659135736058804,1m
BMCH,price_percent_change,629,12.655086848635241,1m
WLDN,price_percent_change,630,12.653778558875212,1m
AFIN,price_percent_change,631,12.65141318977119,1m
IMAX,price_percent_change,632,12.643678160919542,1m
TGE,price_percent_change,633,12.629310344827585,1m
ABCD,price_percent_change,634,12.622950819672141,1m
SCI,price_percent_change,635,12.579787234042545,1m
UNT,price_percent_change,636,12.576812781646868,1m
SAM,price_percent_change,637,12.574310934966665,1m
PAGP,price_percent_change,638,12.536687631027247,1m
NE,price_percent_change,639,12.522361359570667,1m
MDC,price_percent_change,640,12.512962322848246,1m
HSC,price_percent_change,641,12.500000000000004,1m
WMLP,price_percent_change,642,12.499999999999998,1m
KFRC,price_percent_change,643,12.499999999999988,1m
BOMN,price_percent_change,644,12.487512487512488,1m
TRUE,price_percent_change,645,12.466124661246603,1m
ASPS,price_percent_change,646,12.46209824135842,1m
NEWT,price_percent_change,647,12.433989438310148,1m
HZO,price_percent_change,648,12.433862433862442,1m
VNET,price_percent_change,649,12.422997946611899,1m
ENVA,price_percent_change,650,12.380952380952376,1m
CAL,price_percent_change,651,12.379807692307685,1m
AUDC,price_percent_change,652,12.367864693446087,1m
COUP,price_percent_change,653,12.323999367188735,1m
HVT,price_percent_change,654,12.31155778894474,1m
HUBG,price_percent_change,655,12.295973884657233,1m
ARQL,price_percent_change,656,12.28406909788867,1m
CISN,price_percent_change,657,12.261753494282093,1m
HTGM,price_percent_change,658,12.251655629139076,1m
MACK,price_percent_change,659,12.24899598393573,1m
CF,price_percent_change,660,12.24719101123596,1m
MXL,price_percent_change,661,12.218268090154224,1m
NSIT,price_percent_change,662,12.213131111554574,1m
BBW,price_percent_change,663,12.179487179487182,1m
NDRA,price_percent_change,664,12.173913043478272,1m
PNTR,price_percent_change,665,12.173913043478263,1m
LIVN,price_percent_change,666,12.173835604239013,1m
MANT,price_percent_change,667,12.150500517777022,1m
KORS,price_percent_change,668,12.142107630040487,1m
OIIM,price_percent_change,669,12.13872832369942,1m
AAOI,price_percent_change,670,12.137065132095215,1m
AMRS,price_percent_change,671,12.094395280235979,1m
NYLD.A,price_percent_change,672,12.062256809338532,1m
CABO,price_percent_change,673,12.054166666666662,1m
FTEK,price_percent_change,674,12.00000000000001,1m
GCO,price_percent_change,675,11.999999999999993,1m
DORM,price_percent_change,676,11.999445753082993,1m
MVIS,price_percent_change,677,11.996553952186092,1m
HSTM,price_percent_change,678,11.989978525411587,1m
PKI,price_percent_change,679,11.980033277870216,1m
APVO,price_percent_change,680,11.949685534591202,1m
BEAT,price_percent_change,681,11.943127962085303,1m
OXBR,price_percent_change,682,11.938040781751075,1m
SQ,price_percent_change,683,11.925554760200448,1m
TJX,price_percent_change,684,11.921284308648374,1m
RVSB,price_percent_change,685,11.912943871706748,1m
BELFA,price_percent_change,686,11.875286565795506,1m
USPH,price_percent_change,687,11.83962264150943,1m
HSDT,price_percent_change,688,11.836283185840713,1m
SRPT,price_percent_change,689,11.834816182642276,1m
ESNT,price_percent_change,690,11.825996353216981,1m
VNE,price_percent_change,691,11.814345991561185,1m
PGR,price_percent_change,692,11.775513612827801,1m
CALA,price_percent_change,693,11.76470588235294,1m
EBS,price_percent_change,694,11.758118701007847,1m
SSTK,price_percent_change,695,11.753534500949568,1m
WEB,price_percent_change,696,11.752988047808762,1m
BURL,price_percent_change,697,11.73605551107553,1m
CUB,price_percent_change,698,11.734317343173437,1m
HWKN,price_percent_change,699,11.702127659574463,1m
CLI,price_percent_change,700,11.691670977754795,1m
TRCO,price_percent_change,701,11.672210462654972,1m
CTRE,price_percent_change,702,11.66464155528553,1m
PBPB,price_percent_change,703,11.646586345381534,1m
AXL,price_percent_change,704,11.62212554381604,1m
KZR,price_percent_change,705,11.612903225806456,1m
MYOV,price_percent_change,706,11.60164271047227,1m
GME,price_percent_change,707,11.598111935266356,1m
AMAG,price_percent_change,708,11.56462585034014,1m
AEHR,price_percent_change,709,11.555555555555546,1m
JCTCF,price_percent_change,710,11.54649681528662,1m
FTD,price_percent_change,711,11.538461538461542,1m
NAVB,price_percent_change,712,11.515151515151507,1m
WIRE,price_percent_change,713,11.505376344086024,1m
KSS,price_percent_change,714,11.500275785990077,1m
SIGA,price_percent_change,715,11.486486486486482,1m
MSL,price_percent_change,716,11.428571428571425,1m
AGO,price_percent_change,717,11.41564662054284,1m
QSII,price_percent_change,718,11.404382470119536,1m
MTOR,price_percent_change,719,11.387163561076601,1m
IDTI,price_percent_change,720,11.383796570076882,1m
MCRB,price_percent_change,721,11.366711772665775,1m
PAA,price_percent_change,722,11.366434140336477,1m
LPSN,price_percent_change,723,11.349036402569586,1m
TERP,price_percent_change,724,11.334002006018043,1m
CALM,price_percent_change,725,11.333333333333337,1m
RGEN,price_percent_change,726,11.333052985702272,1m
GTXI,price_percent_change,727,11.315336013785174,1m
TOWR,price_percent_change,728,11.308562197092096,1m
TAST,price_percent_change,729,11.3013698630137,1m
ESE,price_percent_change,730,11.291632818846471,1m
W,price_percent_change,731,11.281385281385283,1m
BOOT,price_percent_change,732,11.259382819015844,1m
AVT,price_percent_change,733,11.259191176470583,1m
CIX,price_percent_change,734,11.244979919678718,1m
THRM,price_percent_change,735,11.237230419977305,1m
CDAY,price_percent_change,736,11.228689006466784,1m
CPRX,price_percent_change,737,11.22807017543859,1m
NRIM,price_percent_change,738,11.223203026481722,1m
FENG,price_percent_change,739,11.221945137157112,1m
ATTO,price_percent_change,740,11.200000000000003,1m
MAGS,price_percent_change,741,11.158202974493319,1m
BOOM,price_percent_change,742,11.152882205513793,1m
HURN,price_percent_change,743,11.123853211009177,1m
CVS,price_percent_change,744,11.114444277786104,1m
NXST,price_percent_change,745,11.111111111111102,1m
MPWR,price_percent_change,746,11.107757319649862,1m
EVA,price_percent_change,747,11.092150170648452,1m
USX,price_percent_change,748,11.07715813598166,1m
IPAR,price_percent_change,749,11.06454316848282,1m
SMP,price_percent_change,750,11.055385957261231,1m
FDC,price_percent_change,751,11.00795755968169,1m
PDEX,price_percent_change,752,10.986080495737824,1m
BL,price_percent_change,753,10.969827586206904,1m
AYI,price_percent_change,754,10.934941193985408,1m
ROG,price_percent_change,755,10.920577617328522,1m
LXU,price_percent_change,756,10.920436817472702,1m
OAS,price_percent_change,757,10.915197313182205,1m
CTB,price_percent_change,758,10.902255639097739,1m
FICO,price_percent_change,759,10.895478278002155,1m
DG,price_percent_change,760,10.85907831263471,1m
WAAS,price_percent_change,761,10.853658536585375,1m
TCDA,price_percent_change,762,10.837438423645322,1m
LTC,price_percent_change,763,10.819990295972831,1m
REPL,price_percent_change,764,10.800000000000006,1m
ATH,price_percent_change,765,10.783226092744618,1m
GWRE,price_percent_change,766,10.77917734923643,1m
S,price_percent_change,767,10.746812386156645,1m
WLFC,price_percent_change,768,10.74433656957929,1m
NWY,price_percent_change,769,10.743801652892571,1m
MNOV,price_percent_change,770,10.714285714285712,1m
VG,price_percent_change,771,10.714285714285705,1m
NBIX,price_percent_change,772,10.705959153222036,1m
ORGS,price_percent_change,773,10.696920583468398,1m
ZYME,price_percent_change,774,10.674157303370773,1m
ROST,price_percent_change,775,10.659839404166178,1m
UFPT,price_percent_change,776,10.6544901065449,1m
ESRX,price_percent_change,777,10.64820641913152,1m
TPNL,price_percent_change,778,10.638297872340436,1m
NC,price_percent_change,779,10.624999999999996,1m
PENN,price_percent_change,780,10.595390524967986,1m
IONS,price_percent_change,781,10.5683836589698,1m
ICFI,price_percent_change,782,10.565780504430812,1m
ABG,price_percent_change,783,10.564930300807026,1m
RMBL,price_percent_change,784,10.561056105610572,1m
FORR,price_percent_change,785,10.549943883277225,1m
EIDX,price_percent_change,786,10.546448087431692,1m
CGIX,price_percent_change,787,10.53795136330141,1m
TUES,price_percent_change,788,10.526315789473678,1m
NITE,price_percent_change,789,10.500000000000004,1m
CYBE,price_percent_change,790,10.498687664041995,1m
THS,price_percent_change,791,10.495626822157432,1m
MEET,price_percent_change,792,10.487804878048797,1m
BOJA,price_percent_change,793,10.486891385767795,1m
DDR,price_percent_change,794,10.478359908883833,1m
MDR,price_percent_change,795,10.455311973018548,1m
GPRE,price_percent_change,796,10.429447852760731,1m
CEL,price_percent_change,797,10.42340670025634,1m
BGCP,price_percent_change,798,10.418604651162783,1m
SBRA,price_percent_change,799,10.400763358778624,1m
POST,price_percent_change,800,10.387999097676525,1m
PFE,price_percent_change,801,10.387919812548821,1m
BPL,price_percent_change,802,10.373692077727947,1m
OLP,price_percent_change,803,10.367253251721504,1m
OHI,price_percent_change,804,10.362173038229363,1m
FDS,price_percent_change,805,10.35076499237467,1m
PCB,price_percent_change,806,10.335195530726265,1m
WEYS,price_percent_change,807,10.33093525179857,1m
BMS,price_percent_change,808,10.320597277119022,1m
SNPS,price_percent_change,809,10.315402894793689,1m
CMG,price_percent_change,810,10.249841202625456,1m
USAC,price_percent_change,811,10.248447204968935,1m
SATS,price_percent_change,812,10.243682310469312,1m
MNRO,price_percent_change,813,10.242376856919464,1m
DDE,price_percent_change,814,10.238907849829344,1m
PESI,price_percent_change,815,10.22727272727271,1m
PEGA,price_percent_change,816,10.220264317180613,1m
GKOS,price_percent_change,817,10.208700025144568,1m
KNL,price_percent_change,818,10.207939508506616,1m
HLF,price_percent_change,819,10.183767228177642,1m
ASPU,price_percent_change,820,10.171919770773638,1m
TIVO,price_percent_change,821,10.169491525423723,1m
CPRT,price_percent_change,822,10.168598524762908,1m
TPC,price_percent_change,823,10.136986301369872,1m
LPX,price_percent_change,824,10.117025292563245,1m
AZO,price_percent_change,825,10.108891365857843,1m
GTN.A,price_percent_change,826,10.104529616724745,1m
XNCR,price_percent_change,827,10.091496232508074,1m
BAH,price_percent_change,828,10.078705728027982,1m
MYND,price_percent_change,829,10.071942446043176,1m
ORLY,price_percent_change,830,10.06190919984024,1m
NCMI,price_percent_change,831,10.060606060606062,1m
MFIN,price_percent_change,832,10.058027079303685,1m
GLOB,price_percent_change,833,10.053380782918147,1m
LYTS,price_percent_change,834,10.040983606557381,1m
NLS,price_percent_change,835,10.035842293906812,1m
THR,price_percent_change,836,10.008410428931871,1m
PRPO,price_percent_change,837,10.002525890376363,1m
HVT.A,price_percent_change,838,10.0,1m
BRG,price_percent_change,839,9.977827050997787,1m
CNC,price_percent_change,840,9.963658388855237,1m
XON,price_percent_change,841,9.934735315445984,1m
TENB,price_percent_change,842,9.934426229508201,1m
ACXM,price_percent_change,843,9.922555663117139,1m
NVEC,price_percent_change,844,9.914642153644131,1m
QBAK,price_percent_change,845,9.914552736982635,1m
ORPN,price_percent_change,846,9.909909909909898,1m
BBY,price_percent_change,847,9.908944831280115,1m
CACI,price_percent_change,848,9.906329832529087,1m
AGS,price_percent_change,849,9.891646277525346,1m
ECPG,price_percent_change,850,9.890109890109894,1m
VNRX,price_percent_change,851,9.890109890109887,1m
SYNL,price_percent_change,852,9.87951807228916,1m
BTX,price_percent_change,853,9.871244635193133,1m
KWR,price_percent_change,854,9.86247057365879,1m
NTNX,price_percent_change,855,9.789940258238579,1m
HUBS,price_percent_change,856,9.777082518576458,1m
APLS,price_percent_change,857,9.77670488835245,1m
EQM,price_percent_change,858,9.77588871715611,1m
PFSI,price_percent_change,859,9.768637532133688,1m
CRVL,price_percent_change,860,9.76277372262774,1m
CLX,price_percent_change,861,9.757383966244717,1m
SHLO,price_percent_change,862,9.75609756097562,1m
JYNT,price_percent_change,863,9.75609756097562,1m
DHX,price_percent_change,864,9.75609756097562,1m
TGA,price_percent_change,865,9.748427672955975,1m
KBAL,price_percent_change,866,9.743910056214856,1m
MSON,price_percent_change,867,9.734513274336296,1m
TMUS,price_percent_change,868,9.729911088743496,1m
RDN,price_percent_change,869,9.703504043126689,1m
MD,price_percent_change,870,9.693996729736039,1m
CEN,price_percent_change,871,9.684439608269866,1m
ITRI,price_percent_change,872,9.680134680134692,1m
CFX,price_percent_change,873,9.67741935483871,1m
MIME,price_percent_change,874,9.671436142024373,1m
OCN,price_percent_change,875,9.669211195928739,1m
GDP,price_percent_change,876,9.658617818484599,1m
DISCA,price_percent_change,877,9.642719938532455,1m
TRPX,price_percent_change,878,9.589041095890414,1m
MDSO,price_percent_change,879,9.580034885281096,1m
NEOG,price_percent_change,880,9.577882004443355,1m
